Date,Name,Comment
Thu Jun 25 08:48:27 PDT 2009,kristamarie1985,@ATXGGRANADOS I will be getting ready for a freaking wedding... 
Tue Jun 16 06:48:53 PDT 2009,gruppox,"Afternoon is rolling on, nearing the finish line "
Tue Jun 16 08:26:38 PDT 2009,beauty411,Thx everyone! You all are the best! 
Thu Jun 25 10:18:09 PDT 2009,laurenambrose,@julianahatfield rip farrah 
Thu Jun 25 10:07:58 PDT 2009,Dashwitmeeh,@Nikkyface yes bekuz I was listen to that album too.. Lol nah not gonna make it this time.. Gotta a meetin this Sunday 
Thu Jun 25 09:51:24 PDT 2009,Jay_Reyes,R.I.P Farrah!   -Jay Couture-
Tue Jun 16 07:27:02 PDT 2009,dancinandi,Passed the re-qualification  Now it's time for some working out followed by some phone calls. Or maybe I'll make the phone calls first...
Tue Jun 16 07:08:52 PDT 2009,Itxi_Itx,"@Aerodynamix Thanks! Yeah, much on both counts! It's really fabo &amp; will help boost quite some young filmmakers...so great alround! "
Thu Jun 25 09:04:46 PDT 2009,iluvcuppycakes,@alannanoelle Um. Not cool.  Use that anger as motivation for book binding biz!
Tue Jun 16 07:37:27 PDT 2009,Recamel,"@TheSUPERGIRL ok so i bought these two cheese as you can see  i like the Kechotea one way better,the Silvan one has very light taste"
Tue Jun 16 07:15:18 PDT 2009,_bernhard,http://twitpic.com/7jj8o - Italien war der Hammer 
Thu Jun 25 08:19:32 PDT 2009,taylaandersen,"@ZakkBaker thank u, its on  monday  i hate mondays!! lol xxx"
Tue Jun 16 08:30:33 PDT 2009,Maddy4567,I am hanging out with Kristyn!!!! 
Thu Jun 25 10:20:09 PDT 2009,ShawndiMarie,@jsneed02 
Tue Jun 16 08:19:49 PDT 2009,ADSAJ,whoo! I actually had a post about JONAS that wasn't hated on!   LVaTT is amazing!  
Thu Jun 25 09:32:29 PDT 2009,muzik4machines,@AudioBooTH  the batch upload button is broken on spush 
Tue Jun 16 08:24:43 PDT 2009,rawkzee,@yvettenicole Awesome!  I'm so excited! We have a LONG overdue Re-do outting after that HipHop weekend hahaha..
Tue Jun 16 07:23:03 PDT 2009,HeyKamy,Taught Rafael play Michael Buble's Sway on violin. I'm impressed he's a fast-learner.  Says he's gonna show off on Friday party. Haha
Tue Jun 16 07:39:17 PDT 2009,AtlantaJJ,@Queeny20 They got me working today 
Tue Jun 16 07:27:22 PDT 2009,xpetitlapinxx,@Nickxm i got tired of the color i had  lol
Tue Jun 16 08:06:55 PDT 2009,_nicoleee,Just woke up. Rosemery and Raiza are in school til 1:30 then poooool 
Tue Jun 16 07:56:00 PDT 2009,criana,@LivelyForce yah Maine isn't going to be the same with out you ;) we're going to have a full house but one bedroom left there's till time 
Tue Jun 16 07:43:46 PDT 2009,lindac09,@jonasbrothers c.d out nw....buy it!! 
Tue Jun 16 07:19:04 PDT 2009,yerfse,"finished watching Boys Over Flowers, Hot Shots, Love or Bread, and Fated to Love You "
Tue Jun 16 07:55:55 PDT 2009,88nat88,@OfficialAkaye omg i love the pictures they're awesome! Looked like you had fun  x
Tue Jun 16 08:28:36 PDT 2009,kelanjo19,@HollyYM thanks chick  Only one more year to go for me now yay!  are you going to the garnier event? xxx
Tue Jun 16 08:00:27 PDT 2009,MsBizforWAHMS,@KidsAreHeroes I love this and great advice 
Thu Jun 25 10:14:03 PDT 2009,Jonathan_Rice,Work 2-11 yet again another night shift. 
Thu Jun 25 10:26:38 PDT 2009,GCs_RIOT_GURL,"1.24 am....finished my assignment...CE-LE-BRATE GOOD TIMES COME ON! now, study for my test....no sleep at all for me tonight! goody  "
Tue Jun 16 07:11:17 PDT 2009,risakathryn,mom called saying she got LVATT for me  and she said at 930 it was 1 of 3 left on shelves and i told her it would sell out
Thu Jun 25 08:13:45 PDT 2009,artandsoulphoto,heading to the riverwalk for our last day in san antonio..... 
Thu Jun 25 09:00:41 PDT 2009,kboudit,@ShiftyWooten I just got denied for another card. 
Thu Jun 25 09:12:26 PDT 2009,karenthecrasian,@strawberishake have a safe flight home love! sorry we couldn't meet  next time for sure
Tue Jun 16 07:37:34 PDT 2009,AnjelusX,"@guahanweb Not really, whatever catches your fancy really "
Thu Jun 25 08:55:44 PDT 2009,NitaWalls,@richberra Yes Shaq went to the Cavs.  I love the Suns!! But now there will be Ben Wallace and Sasha Palovic. OMG Did I spell that right?
Thu Jun 25 09:51:26 PDT 2009,NawtyStrawberry,Alone tonight... 
Tue Jun 16 07:41:39 PDT 2009,younesbounhar,@pixelatedimage  and there I was thinking that Nirvana was around 500 followers and 1000 updates...still have crumbs to eat 
Thu Jun 25 09:49:29 PDT 2009,missandree,@TorontoSymphony How can you have sunshine? Where are you? Still raining in Forest Hill 
Tue Jun 16 06:51:02 PDT 2009,daracorrato,Happy Birthday to me! 
Tue Jun 16 07:55:56 PDT 2009,nerdseyeview,"@joanna_haugen i'll be doing SOMETHING there, i'm sure. dunno what, yet. i hear i'm speaking at it. "
Thu Jun 25 09:12:39 PDT 2009,BiLLi0,@happylovesChuck The usual. I'm at my university.  My exams are close...
Thu Jun 25 10:07:50 PDT 2009,KimberMaria,RIP Farrah  So very sad.
Tue Jun 16 06:56:44 PDT 2009,Jc7531,you're snazzy 
Tue Jun 16 07:19:00 PDT 2009,JillianAnderson,@lopps_1999 Tell me about it!! 
Thu Jun 25 10:28:27 PDT 2009,loveisnothing,@iaintnohomo  Banana will be playing later. BUT. Shell be playing with Caro.
Tue Jun 16 07:48:07 PDT 2009,andrewsmhay,@leune I tried changing the &lt;x&gt;100&lt;/x&gt; and &lt;y&gt;100&lt;/y&gt; to 0 and 0 but that just broke it 
Tue Jun 16 08:28:42 PDT 2009,almeldiel,@camilleisleta - I've always rooted for Mark ever since his debut.   He's so sweet and adorable. 
Thu Jun 25 09:53:42 PDT 2009,thenotoriousmeg,"Sad, Ed McMahon and Farrah Fawcett in one week.  http://bit.ly/gYQIS "
Tue Jun 16 07:47:47 PDT 2009,JessMcFlyxxx,@DubarryMcfly lol yay  i totally was not jsut dancing round to JLS's song LOL xxx
Tue Jun 16 08:07:11 PDT 2009,MsSophieBelle,@KempEquine nothing wrong  Mom has one for me(I can't keep up with bike)-used as &quot;stroller&quot; when I hurt my knee and couldn't take a walk.
Tue Jun 16 08:16:39 PDT 2009,kadyanne820,@SailAwayWithMe I miss you! 
Tue Jun 16 08:38:59 PDT 2009,razzberry5594,WOOOOO! Xbox is back 
Tue Jun 16 06:59:08 PDT 2009,klvp,@LB_sweetpea Have fun....give Jordan another hug for me 
Thu Jun 25 08:37:25 PDT 2009,SugaLuke,@oneofthosefaces Yes! The clap must be done! I miss the scissor sisters 
Tue Jun 16 07:43:53 PDT 2009,SunneryJames,@lucienfoort new york inspires me a lot! 
Tue Jun 16 07:56:04 PDT 2009,vhangz,@carolfria nde nga yah n1h1 ksi AH1N1 un! ahehe... load up some vit C &amp; lotsa liquid.. have a good sleep. 
Tue Jun 16 07:58:23 PDT 2009,RavenWoodSierra,That's what I get for clicking on things that I shouldn't.  Got rid of Conan on my site.  Guess that made it worth the odd trip. 
Thu Jun 25 08:44:30 PDT 2009,FawnZxoxo,@lizroz why miserable evening sis 
Tue Jun 16 07:31:18 PDT 2009,AlliCreekmore,Hoping to attack the day with the same enthusiasm as yesterday &amp; add a bit of sunshine to this cloudy day!!!  
Tue Jun 16 08:28:37 PDT 2009,sidneyathome,"@rosieandtheband LoL, you are kidding me huh? "
Tue Jun 16 08:00:16 PDT 2009,ElviraZukanovic,food ?? hmmm what to eat ??  any ideas ? im super hungry
Tue Jun 16 08:26:38 PDT 2009,fayemcc,"lovesss the sun  topped up the tan, more cheeky tan lines  !!"
Tue Jun 16 07:58:09 PDT 2009,xxLOVExxPEACE,ewww.. Just heard some jonas brothers. Ew 
Tue Jun 16 07:19:13 PDT 2009,lovethepink,"Busy day 2day, 1st time had chance to twit really...so hello peeps, hope ur days r goin well "
Tue Jun 16 08:32:41 PDT 2009,erincarrasco,looks like it's time for lunch on the patio... again ... 
Thu Jun 25 08:28:00 PDT 2009,NickTAusten,Noone wants to eat lunch with me 
Thu Jun 25 09:10:25 PDT 2009,jerryisawesome,"Dexter kept me up all night, so i fell asleep this morning and missed my first class "
Thu Jun 25 09:20:48 PDT 2009,sueissilly,"Just got off the phone with the mechanic. Starter alone is $300, then plus labor... I am screwed. "
Tue Jun 16 07:47:50 PDT 2009,NerdyJon,"@TaniaUncensored Oh so not anymore? Haha, i'm joking, ofcourse he's still cute, he's the 1337 king! Thanks for Replyin By the way  Big fan"
Thu Jun 25 08:54:30 PDT 2009,DavidKiff,Great... soon to be forced to work on central hosted XP machine...when our software runs on Server 2008 
Tue Jun 16 06:54:55 PDT 2009,TheFemGeek,@rosslarocco I guess I've never got many notifications on my phone except for mail. I had one for the app store and FB...I was like WTF? 
Tue Jun 16 07:11:03 PDT 2009,crateronthemoon,Im at home tooo 
Thu Jun 25 08:27:21 PDT 2009,ChildoftheBeat,@imfreshtodef Only two spots have a ticket number available now- the single Karma packages for med and large shirts. And it won't go thru 
Tue Jun 16 08:38:46 PDT 2009,eratyptin,"@siahoney I am good thanks!    How is #Eric, I haven't heard anything in awhile, have u visited him recently?  I hope he is feeling better"
Thu Jun 25 08:19:39 PDT 2009,juhoardan,about to go to the dentist. 
Thu Jun 25 08:08:05 PDT 2009,amazingphoebe,"I want a proper daddy, one who cares "
Thu Jun 25 08:52:13 PDT 2009,Kelly71Girl,"Love the nice weather finally,sux that the ac died "
Thu Jun 25 09:02:33 PDT 2009,fiberfool,"@homesteadwool I' thinking about spinning some batts I made about a year ago with brown sheep wool and some bamboo. No box, req sig "
Thu Jun 25 09:37:24 PDT 2009,jessiecocco,God I love geneseo. Eating aunt cookies on front porch at main cuz I already gave ali my keys  haha
Tue Jun 16 07:47:52 PDT 2009,FlagHatGirl,"http://bit.ly/M3ZPH  This always makes me smile, even if it is from awhile ago. "
Thu Jun 25 08:28:31 PDT 2009,yoitslindsey,Ahh early morning math 
Thu Jun 25 08:20:28 PDT 2009,huggerdog,"@richard_baker also the one I'm on now, the card reader isn't working, so cashless means no shopping "
Tue Jun 16 08:06:18 PDT 2009,alancfrancis,"@relativesanity I installed it on a little external disk.  Getting some work done now, but will play later "
Tue Jun 16 07:54:00 PDT 2009,nj_linguist,... or maybe I'm just too tired to be typing. 
Thu Jun 25 09:01:45 PDT 2009,cheesechick42,@squirrelsunite I'm sorry.  if you want to talk you know how to find me!
Thu Jun 25 08:07:24 PDT 2009,SarahCatherinex,"@LulzAngel Haha, I bet that's gorgeous. XD So, were in a traffic jam in NY and me and Morgan gotta pee so bad "
Thu Jun 25 10:28:30 PDT 2009,davidlmulder,@Eric_Urbane Sounds like a rival is flagging your ads. Not much you can do about that though 
Thu Jun 25 08:38:46 PDT 2009,thedz,"@divestoclimb It lets me through, but then gives a &quot;Sorry, no exact matches were found, but other tickets may still be available.&quot; error "
Tue Jun 16 08:28:39 PDT 2009,asiatikah,Good morning! 
Tue Jun 16 07:52:06 PDT 2009,Voluptuous_Val,"@KeatWave Thanks? And of course I have a PS3, I'm a gamer girl "
Thu Jun 25 10:20:25 PDT 2009,achawacha,So sad to hear Farrah Fawcett has passed on.  She fought so hard. 
Thu Jun 25 08:27:59 PDT 2009,hellodinosaur,Turns out i need to buy an iphone so i can play the mass effect game 
Thu Jun 25 08:44:38 PDT 2009,twinklegarima,but they say it takes two days to dry up the first coat..........phew!!.......can't wait dat longgg  
Tue Jun 16 08:12:28 PDT 2009,ashley_katrina,@mrBranKnew i have a mac book pro  you can buy it from me and i'll get a new one lol
Tue Jun 16 07:33:15 PDT 2009,spacekiwi,This is hillarious!  http://bit.ly/2Dtba  Washing machine rocket; Portholes to other dimensions; Dinosaurs; Be sure 2 browse comments too 
Thu Jun 25 10:18:21 PDT 2009,nettisue,"Holy cripes, Farrah Fawcett died? what a flippin week "
Tue Jun 16 06:48:56 PDT 2009,Birgiieet,Listening to music and eating cookies 
Tue Jun 16 07:04:52 PDT 2009,ashhhftw,@Shondoyt Hello there 
Tue Jun 16 08:21:54 PDT 2009,1059therock,Late great....solo.  Listen up!  proud mary     http://twurl.nl/37454q
Tue Jun 16 07:49:51 PDT 2009,hellorenee91,  love you! &lt;333
Tue Jun 16 07:58:14 PDT 2009,lisa_marieg,"@a77boy I miss my super fast Bad A camera it has, BUT I am slowly parting with it. haha "
Tue Jun 16 07:56:09 PDT 2009,arhh_,@AHisme *hugs*  Hope it gets better 
Tue Jun 16 08:28:36 PDT 2009,MoonLoh,is Mompreneur. Any moms in biz? come join the Featured Mompreneur! Invitation here - http://tinyurl.com/l284h8 
Thu Jun 25 09:26:40 PDT 2009,AyyDizzy,@preaChdotcom No  ... you basically just told me im gonna DIE!
Thu Jun 25 08:58:23 PDT 2009,biggee2505,@moanyboot i pay 4 my 2 and i remember at the time it was roughly 25% for 2 kids. Christ I can't get enuf of my kids. hate dads like that 
Thu Jun 25 09:21:05 PDT 2009,rstanberry,Coffee not working. 
Thu Jun 25 09:41:11 PDT 2009,Nicolaarthur,@lovesgreyboy i hate people who think u have nothing better to do than wait by your phone waiting to reply to txts!  stupid cow!
Tue Jun 16 08:30:34 PDT 2009,ashleyepsen,"So...I JUST GOT LVATT!  #BlackKeys, #MuchBetter, #FlyWithMe, #TurnRight, #WhatDidIDoToYourHeart, #HeyBaby, &amp; #PoisonIvy: FAVORITES! "
Tue Jun 16 08:34:50 PDT 2009,Shash,@linksforluv  you betcha!! 
Tue Jun 16 08:00:05 PDT 2009,Vixen_power,@Kangaruka Ebu pimp ur profile kidogo! it looks empty! Dont forget to join the sockington army! Be safe 
Tue Jun 16 08:04:20 PDT 2009,trentgillaspie,@tboetig Mine shipped last Friday and will be in by this Thursday! 
Tue Jun 16 07:46:00 PDT 2009,jes_hayes,is enjoying her day off 
Tue Jun 16 07:33:18 PDT 2009,YatPundit,"@bigcat48 well, you don't want it to scream &quot;parody site&quot; too loudly "
Thu Jun 25 10:21:54 PDT 2009,superstarnish,Ready to make up wit @ReggBstro  thinking out loud!
Thu Jun 25 09:39:25 PDT 2009,qenn,@zelazelo i can't believe i just typed 'alamia' sry mel  it's amalia..
Tue Jun 16 08:17:51 PDT 2009,thetori,Who wants to go see third eye blind with me in san jose on thursday  drinks and amazing/free music!
Tue Jun 16 08:09:53 PDT 2009,jasondlee,"@MovingToMontana Re: link #1, there are many such constants, so I thought that article was weak. The second didn't seem to fit context "
Tue Jun 16 07:21:10 PDT 2009,chregu,our designer broke the build 
Tue Jun 16 08:04:19 PDT 2009,joyfulpraisegrl,"good morning to you, good morning to you--we're all in our places with bright shining faces...Good morning tweeters! "
Tue Jun 16 08:28:42 PDT 2009,trekqueen,@chrisweeksphoto but the Germans love the Hoff!  I was lucky enough to be haunted with his Berlin Wall concert while taking German class
Tue Jun 16 07:37:18 PDT 2009,jamanne,"Great weekend in Nebraska! Best friend's bridal shower and wedding shopping were great! Love you @Nichile  &amp; your new car, too!"
Thu Jun 25 09:04:54 PDT 2009,Aimee_Amore,getting for work 
Thu Jun 25 09:02:16 PDT 2009,Rungsberry,Just found out Sharapova is out already  Will have to support Maria Kirilenko instead then. And whoever Andy Murray is playing obviously!
Tue Jun 16 08:14:29 PDT 2009,jiggypoppy,Party like a rocksar -- my motto for tonight 
Tue Jun 16 08:34:39 PDT 2009,Marthalanefox,@helenmilner THAT was neat wasnt it! i had a sneak preview - you deserve a whole chapter 
Thu Jun 25 10:20:03 PDT 2009,IsalinaA,ninguem on  entÃ£o bye
Tue Jun 16 06:48:40 PDT 2009,TheABCsMom,Another gorgeous day here in Michigan   Been up for a while now.  C wanted to get up at 6 this morning.  I talked her into laying back...
Tue Jun 16 07:46:01 PDT 2009,Milkman311,@ivooka12 I'm not telling yet...but I will soon 
Thu Jun 25 08:18:22 PDT 2009,KidKJ_21,@MariaMillions I WANNA BE THE BEST TOO! 
Thu Jun 25 08:45:02 PDT 2009,Steph91xo,is thinking of you! ..hope your op. is going 0K right this minute  i'll see you sooon! lyy xx
Thu Jun 25 10:00:05 PDT 2009,colettemunnelly,only 12 weeks remaining 
Tue Jun 16 07:33:21 PDT 2009,Puppetguy,@shevot So HIS (drunk guy's)  #haveyouever is ...ever made a lasting impression on someone? 
Thu Jun 25 09:20:14 PDT 2009,Miss_Scarlett99,I love the fact my 11mo has a regular nap schedule...but I miss being able to go to my LLL meetings 
Thu Jun 25 09:00:03 PDT 2009,sexyflory,Florintina is fed up 
Thu Jun 25 09:58:10 PDT 2009,chrisk910,Rest in peace Farrah 
Thu Jun 25 09:24:18 PDT 2009,mattdoc30,Unbelievably hot in the office today and the fan is just circulating hot air 
Tue Jun 16 07:15:03 PDT 2009,smtsgrl,so my wrist hurts from a stupid dog being put back into a cage. i might have to get a cast and then bash people in the head w/it.... 
Tue Jun 16 07:21:08 PDT 2009,sunkarma2009,156. And I thought the answer was 42?!?!?!  
Thu Jun 25 08:58:50 PDT 2009,oliviaspruill,"aww just watched the Degrassi where JT dies, it was sad "
Tue Jun 16 08:36:41 PDT 2009,velzz,guilty pleasure - yikes  i wish i could afford this shiz http://tinyurl.com/kqztg5
Tue Jun 16 07:04:41 PDT 2009,purplefoodie,@arjwiz no i don't think so.i think he retweeted that. don't get too jealous 
Tue Jun 16 08:12:11 PDT 2009,Amy_Dufour,@allyedge  I love MAC &amp; I heart you for passing that tip along! Thx girl! 
Tue Jun 16 07:10:53 PDT 2009,Singularity,@mooeypoo say hello to @jeffpulver and co 
Thu Jun 25 09:04:54 PDT 2009,j_ellopez,Stuck behind a train in Agua Dulce 
Tue Jun 16 08:24:42 PDT 2009,briannie_xx,i'm new to twitter 
Tue Jun 16 07:04:30 PDT 2009,suitestl,Happy Birthday @MsSdot and of course my first love 2Pac 
Thu Jun 25 08:17:32 PDT 2009,sexiiiassxx,did sports day swear to god mii ankle is thumping wish i was as skinny as miley cyrus or katie prics 
Tue Jun 16 07:00:54 PDT 2009,heidi_morton,@roseanne09 THanks for checking out the video.  I think my baby is cute too.  I followed you back.
Thu Jun 25 08:26:32 PDT 2009,SaiGoNDeSu,"If these rumors are true, i am teh sad "
Thu Jun 25 09:43:24 PDT 2009,kadreath,"I want to go to the library, but it's too stinking hot out to ride "
Thu Jun 25 10:20:16 PDT 2009,kimmileigh,misses both of her littles something awful 
Tue Jun 16 07:18:58 PDT 2009,Pendulum668,"@SublimeLife, as do I...alter  myself to meet them "
Tue Jun 16 08:16:33 PDT 2009,LucyVP5,@crackrabbit Thanks! I am listening to her on lala.com right now. So far I really like her. 
Thu Jun 25 09:06:54 PDT 2009,nessaluvsu2much,my braces are beginning to hurt now 
Tue Jun 16 08:22:19 PDT 2009,nctcheer,http://twitpic.com/7jntt - Trying to get my tv to work. 
Tue Jun 16 07:01:08 PDT 2009,ruthyan,@andrewyit goodluck for your exams! 
Tue Jun 16 08:22:04 PDT 2009,erinbery,"has shiny, healthy teeth.  I love dentist appointments... even though I have to get my wisdom teeth out. *Yikes*"
Thu Jun 25 08:14:09 PDT 2009,harleygold,http://short.ie/ih8t8e  Farrah needs to come to terms and just go. she's suffering. 
Thu Jun 25 09:02:26 PDT 2009,SirWilliam3803,Goodbye Louisville I will miss you and your 3G 
Tue Jun 16 06:50:51 PDT 2009,augustok,"@mahvieira Franz Ferdinand. Mas Ã© mais que boa, sorry  No You Girls, Ulysses, Turn It On, The Fallen, Walk Away, Can't Stop Feeling."
Tue Jun 16 07:09:14 PDT 2009,ISaveYouSave,Welcome to Tuesday!  Anyone got any good plans for this epic day? http://isaveyousave.org
Tue Jun 16 08:34:54 PDT 2009,rohinkallat,@FrancyneWalker You go Francyne! 
Thu Jun 25 08:40:21 PDT 2009,sonjarainey,Riding the Dallas Skytram. So far from Montreal  so many good times! http://twitpic.com/8dlit
Tue Jun 16 08:06:12 PDT 2009,baillie,Headed to the tunnel! 
Thu Jun 25 09:14:55 PDT 2009,watko,"futuretweets# come back Margaret Mountford, all is forgiven "
Thu Jun 25 10:07:47 PDT 2009,Jasminebby,i never got the picture of your tattoo alex 
Thu Jun 25 08:57:58 PDT 2009,jozegal,Entire body aches like shit from 3 hrs of badminton! 
Tue Jun 16 08:30:42 PDT 2009,lauramccarthy1,@kirsttt7 right now :y in the david lloyd. he is everywere 
Thu Jun 25 08:32:11 PDT 2009,mollylaurel,"@mooosh If I were shorter I would pretend to be 13 in order to go on that show. Alas, I think they would find me out. "
Tue Jun 16 06:48:54 PDT 2009,sudsnsass,@amyjayne90 You're Welcome!  Glad you enjoyed your order  
Thu Jun 25 08:41:44 PDT 2009,unslugged,@infobunny Someone nicked my iPhone 3GS. Only had it less than 2 days.    
Tue Jun 16 08:12:31 PDT 2009,lillisauntie,"@mgregoryw no, haven't gotten a hold of margie, still need to do that. Got twitterberry on new phone "
Thu Jun 25 08:16:21 PDT 2009,danielleeex0,good morning. i am sad. my german friend leaves today 
Thu Jun 25 09:25:09 PDT 2009,Emilycopeland_,camp last night was actually pretty fun. shana hurt her knee again tho.  im watching hercules with bren right now. im hungry.!
Tue Jun 16 08:09:53 PDT 2009,BossyLady87,@lukewarmIIhot its a date 
Thu Jun 25 08:52:22 PDT 2009,khs_softballer,Playing with the pups. Hard to believe that they're 6weeks! They're gone this saturday  ~Thumper~
Tue Jun 16 08:30:46 PDT 2009,KirstyLOL,Needs food soo much. Going to watch t.v then shower later on  .
Thu Jun 25 08:36:38 PDT 2009,xerulean,@Weenith how come you locked down your profile?  Everything ok?
Thu Jun 25 09:17:07 PDT 2009,crazykimmer,-its 80 degrees already and I am driving to work!  but I do have a tasty santiagos burrito calling my name!-
Thu Jun 25 08:38:04 PDT 2009,DjJonBlak,I feel like a Republican. I stay loosin. 
Tue Jun 16 07:17:13 PDT 2009,chelseanr,"Good morning! getting ready, chandlers "
Tue Jun 16 07:56:00 PDT 2009,bennadel,@SamNUK If it's interesting 
Tue Jun 16 06:56:57 PDT 2009,Danencino,@bambi_love Could you please explain this using a beer analogy? 
Tue Jun 16 08:26:43 PDT 2009,siobhandemers,@Jeffrey_Donovan have a great vacation 
Thu Jun 25 08:15:23 PDT 2009,xMzDivaTracyx,I'm going to the heartbreak hotel! 
Tue Jun 16 07:50:11 PDT 2009,KatriceRenee,@djscratch Good morning 
Thu Jun 25 08:27:54 PDT 2009,FrancescoGolf,Need more friends 
Thu Jun 25 09:29:26 PDT 2009,thea_catharina,@asphyxiates don't know...personal reasons 
Tue Jun 16 06:52:46 PDT 2009,kathylewisart,"@pinwingirl hooray, they love the painting!  on with the next.  I will show commission once deadline has passed! "
Tue Jun 16 06:48:57 PDT 2009,JyingsLim,@icyabstract my hairdryer is pink tooooo! 
Tue Jun 16 06:56:44 PDT 2009,ahaaay,Picking up @quinsucks  its sooo early.
Thu Jun 25 08:18:18 PDT 2009,tahiriqbal,"hamaray log bhi shehnsha hain. mein doctor ka wait ker raha hoon, aur hazrat kisi say gupshup mein masroof hain "
Tue Jun 16 06:50:59 PDT 2009,maggiebaxter,@JimBrochowski it's also my wedding anniversary. 
Thu Jun 25 08:35:44 PDT 2009,paulszuter,Having a very bad day... and it's only 11:35am 
Tue Jun 16 08:36:44 PDT 2009,brownbeansprout,"@DrWestGRACE yet, why can't I feel sorry for you?  LOL.  Seriously tho, safe travels "
Thu Jun 25 10:14:18 PDT 2009,troythewatson,Poor Farrah RIP Beautiful 
Tue Jun 16 07:19:18 PDT 2009,katjrobertson,"@mommydaddyblog haha Well hey, that can work too... as long as you wing it diligently LMBO! "
Tue Jun 16 08:26:36 PDT 2009,EMERICOdotCOM,#iremember when i cooked eggs this morning  www.emerico.com
Thu Jun 25 09:41:14 PDT 2009,samanthaphoric,Ouch! My thumb hurts 
Thu Jun 25 09:57:47 PDT 2009,gypsyjenkins,"@lynnder oh noooo! I never knew that... I guess it makes sense, though. "
Thu Jun 25 09:29:13 PDT 2009,Quiggersx,@tommcfly Has your iPod ever frozen up on you in the middle of a song? Mine has and I was listening to you and it made sad.  Xxx
Thu Jun 25 10:05:33 PDT 2009,frontporchlife,"@gogreen18  I'm sorry for all the haters Laci, I support you all the way. Is there any way I can donate from England?"
Thu Jun 25 09:38:20 PDT 2009,therealWilJ,"awman, i was so excited to watch Transformers 2 all week, and now, i might not even get to watch it on Saturday "
Tue Jun 16 07:19:04 PDT 2009,abrahamvegh,@andreiluca LightWord is really great! I how all the images are just one sprite! I can tell you really spent some time and thought on it! 
Tue Jun 16 07:13:09 PDT 2009,terrishrmn,@zeeta Wish you the best on your exam 
Tue Jun 16 07:55:59 PDT 2009,davidlh,@SevenMermaids cÃ³mo estas?? 
Tue Jun 16 08:38:46 PDT 2009,Emm94,Is back from getting the new jonas brothers cd!!!  on to my iPod it goes!!
Thu Jun 25 09:18:55 PDT 2009,jaseyraaeex,and it's not even sunnny! it's so cloudy it looks about 7pm. whheerreeee is my summmerr?!  this succkkksss.
Thu Jun 25 09:25:12 PDT 2009,lifestylebazaar,"just had a magnum temptation chocolate, overrated...  will stick to G&amp;T now on..."
Thu Jun 25 09:59:53 PDT 2009,darlakelsey,My dad is outside working and my poor cat is out in the unbarable heat 
Thu Jun 25 09:29:00 PDT 2009,helene1026,"@yobeeone ,   I am so curious if the marrow from Abby is taking, slow is good thing bec on road to recovery"
Tue Jun 16 07:27:24 PDT 2009,sdkline2000,"still tired from last night, and still cant believe it "
Tue Jun 16 06:50:53 PDT 2009,Stay_Classy,"@joeburkel I'll be honest, I'm hoping Hedman slips to 9th and Ottawa can grab  him  He'll be great. Yes - NYI and COL need a few Tavares'"
Tue Jun 16 07:31:29 PDT 2009,CliveMcFarland,Not that those last 2 things are in any way related...! 
Tue Jun 16 08:04:08 PDT 2009,InTheCityLife,"@ste1164 Lines, Vines &amp; Trying Times - their new album  + OMG it was the best concert anyone could ever go to!  and McFly played too! "
Thu Jun 25 09:47:25 PDT 2009,Gemmapants,"@shelby5 She needs to spend more time over here   I'd kill to see her Christmas show, I need to get my ass over to NY for it one year"
Tue Jun 16 08:22:17 PDT 2009,TBoard,@Safrin thanks! You are very kind.  I had a wonderful time
Tue Jun 16 07:56:19 PDT 2009,MelisHothi,Need some answers!!!!! BIrthday this sunday! Decided Gloucester Road Pasha saturday night some nice food and belly dancing 
Thu Jun 25 09:18:35 PDT 2009,xmissworldx,@jimmysmithtrain yep! Its acting super weird for me! 
Thu Jun 25 09:20:33 PDT 2009,Haney259,@ZruL bah bah..night call! (Woot) I promise I won't cancel it! HAHAHAH. but I'm lonely  
Thu Jun 25 09:36:19 PDT 2009,sexcupid,It is sooooo hot today 
Tue Jun 16 07:52:07 PDT 2009,pantherapardus,@toywithme It'll be a conversation piece more than anything...;)  But I'll definitely letcha know. 
Tue Jun 16 07:49:56 PDT 2009,joemcd,"@Ryan_Tudor Nice one, thanks Ry, feel like I have a brief understanding now! "
Tue Jun 16 06:48:47 PDT 2009,mamaphan,@burghbaby Thanks. 
Thu Jun 25 08:34:02 PDT 2009,converseluver13,Nothing is going the way it planned.....my sisters wedding is going to be incredibly hard 
Thu Jun 25 10:08:02 PDT 2009,dan_bellis,@ruperte guinness is awful 
Tue Jun 16 08:34:34 PDT 2009,misserikagee,"@Pinkeee okay, i'm kinda late on a response so goodmorning! hahaha @d (lol) your welcome "
Tue Jun 16 07:37:24 PDT 2009,itsJustBarker,chillin in the pad with a couple homies 
Thu Jun 25 09:04:42 PDT 2009,DJStrife,@souleyedee the first weekend we might be able to go to the beach and ur leaving me  *sigh* I must be hardcore w/out u
Tue Jun 16 07:19:15 PDT 2009,YatPundit,"@aliceinthewater i dunno, lemme ask some of my gay friends what Teh Gay Agenda e-mails they get daily have to say "
Thu Jun 25 09:14:59 PDT 2009,ReminisceSmith,@TheEliteJustin I am feeling better. So much better I'm now being forced to go to work. It's sad 
